Fecha,Hora,CO ppm,O3  ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2011-08-08,04,0.04,25,0.6,0.4,0.9,1.4,32.0
2011-08-08,05,0.04,24,0.8,0.4,1.4,2.0,33.4
2011-08-08,06,0.05,20,0.7,0.7,6.3,7.8,34.9
2011-08-08,07,0.08,15,0.8,1.5,11.5,13.5,36.2
2011-08-08,08,0.11,14,1.4,5.0,18.1,24.4,37.3
2011-08-08,09,0.08,16,1.1,5.3,12.9,19.5,37.7
2011-08-08,10,0.05,21,0.9,1.5,7.2,9.6,39.1
2011-08-08,11,---,23,---,---,---,---,40.1
2011-08-08,12,0.13,23,0.8,1.0,5.1,6.8,41.0
2011-08-08,13,0.12,24,0.8,1.8,4.3,7.0,42.3
2011-08-08,14,0.13,25,0.9,2.5,5.0,8.4,43.1
2011-08-08,15,0.14,24,1.0,3.5,6.5,11.2,44.2
2011-08-08,16,0.16,23,1.0,2.2,7.3,10.5,44.8
2011-08-08,17,0.19,20,1.2,3.7,11.5,16.0,45.5
2011-08-08,18,0.23,16,1.4,2.1,15.1,18.5,46.8
2011-08-08,19,0.21,16,1.3,1.1,13.0,14.9,47.9
2011-08-08,20,0.20,15,1.0,0.7,9.6,10.8,49.1
2011-08-08,21,0.20,13,1.0,1.0,8.6,10.4,49.8
2011-08-08,22,0.16,14,0.9,0.7,7.6,8.9,50.2
2011-08-08,23,0.15,15,0.7,0.9,6.1,7.4,50.5
2011-08-09,00,0.11,17,0.6,0.7,3.7,5.2,47.0
2011-08-09,01,0.11,18,0.5,0.7,2.4,3.8,46.9
2011-08-09,02,0.12,17,0.6,0.5,3.2,4.2,48.0
2011-08-09,03,0.13,17,0.8,0.5,3.2,4.0,48.3
2011-08-09,04,0.13,16,0.7,0.5,3.0,4.1,48.1
2011-08-09,05,0.17,11,1.0,3.8,7.1,11.4,47.8
2011-08-09,06,0.29,5,1.5,5.8,18.0,25.1,48.1
2011-08-09,07,0.21,10,1.3,6.8,12.0,20.1,48.8
2011-08-09,08,0.25,9,1.5,14.9,15.6,31.8,49.6
2011-08-09,09,0.22,9,1.6,7.5,15.0,23.9,50.6
2011-08-09,10,0.23,8,1.4,12.5,16.8,30.8,51.6
2011-08-09,11,---,11,---,---,---,---,52.9
2011-08-09,12,0.17,20,0.9,6.5,6.5,14.3,53.1
2011-08-09,13,0.12,21,0.9,5.8,4.4,11.4,52.4
2011-08-09,14,0.09,19,0.8,6.1,4.5,11.9,52.5
2011-08-09,15,0.09,18,1.0,5.0,5.7,11.9,52.3
2011-08-09,16,0.12,17,1.2,8.4,8.1,17.9,52.6
2011-08-09,17,0.20,14,1.5,8.9,11.3,21.5,52.7
2011-08-09,18,0.17,12,1.2,9.4,10.3,21.0,----
2011-08-09,19,0.22,8,1.3,7.4,14.8,23.6,----
2011-08-09,20,0.23,5,1.4,5.6,17.5,24.3,----
2011-08-09,21,0.16,10,1.1,1.6,9.1,11.1,----
2011-08-09,22,0.17,7,1.0,2.9,11.2,14.5,----
2011-08-09,23,0.16,12,0.8,1.6,8.1,10.4,----
2011-08-10,00,0.12,14,0.6,0.9,4.4,6.1,----
2011-08-10,01,0.09,16,0.5,0.6,2.4,3.6,----
2011-08-10,02,0.11,16,0.4,0.5,1.6,2.4,----
2011-08-10,03,0.10,14,0.5,0.4,1.7,2.4,----
2011-08-10,04,0.08,12,0.4,0.4,1.7,2.2,----
2011-08-10,05,0.09,10,0.5,0.8,2.7,4.3,----
2011-08-10,06,0.10,8,1.0,3.4,4.4,8.9,----
2011-08-10,07,0.21,6,2.5,9.0,10.6,20.9,----
2011-08-10,08,0.19,5,2.4,16.1,17.4,34.9,----
2011-08-10,09,0.18,7,1.1,7.1,8.3,16.7,----
2011-08-10,10,0.16,7,2.7,12.0,13.2,26.5,----
2011-08-10,11,0.12,11,1.0,6.5,5.1,12.9,----
2011-08-10,12,0.14,13,0.7,5.0,5.5,11.5,----
2011-08-10,13,0.15,14,0.8,5.2,5.4,11.8,----
2011-08-10,14,0.13,15,1.2,8.9,10.6,20.8,----
2011-08-10,15,---,16,---,---,---,---,----
2011-08-10,16,0.34,11,2.4,18.0,23.2,42.7,----
2011-08-10,17,0.44,7,3.3,28.8,24.6,54.8,----
2011-08-10,18,0.65,1,5.6,42.5,30.4,74.3,----
2011-08-10,19,1.25,<LD,10.9,129.8,35.7,167.0,----
2011-08-10,20,0.62,<LD,4.5,41.4,27.3,65.3,----
2011-08-10,21,0.38,1,2.9,7.7,19.2,28.3,----
2011-08-10,22,0.31,3,2.5,2.6,13.4,17.2,----
2011-08-10,23,0.29,2,2.1,4.3,12.0,17.3,----
2011-08-11,00,0.23,4,1.4,1.3,8.8,11.1,----
2011-08-11,01,0.18,4,1.3,0.8,7.2,8.5,----
2011-08-11,02,0.22,4,1.1,1.5,6.5,8.6,----
2011-08-11,03,0.18,7,1.0,1.3,4.3,6.4,----
2011-08-11,04,0.18,9,1.0,0.7,3.6,4.6,----
2011-08-11,05,0.30,8,1.1,2.3,7.2,10.0,----
2011-08-11,06,0.23,4,1.5,7.4,14.3,23.2,----
2011-08-11,07,0.37,2,2.4,19.2,16.8,37.3,----
2011-08-11,08,0.51,1,3.6,42.0,19.5,63.0,----
2011-08-11,09,0.27,6,1.7,10.4,11.8,23.8,----
2011-08-11,10,0.25,8,1.8,8.9,12.9,23.1,----
2011-08-11,11,0.24,12,1.5,5.2,9.6,16.0,----
2011-08-11,12,0.23,15,1.8,2.5,7.7,16.3,----
2011-08-11,13,0.24,16,1.4,3.9,9.5,14.6,----
2011-08-11,14,0.23,19,1.4,3.0,8.4,12.4,----
2011-08-11,15,0.23,18,1.3,2.5,7.6,10.6,----
2011-08-11,16,0.22,16,1.7,4.4,10.4,16.1,----
2011-08-11,17,0.26,15,1.8,7.2,11.6,20.1,----
2011-08-11,18,0.25,9,1.9,4.4,17.8,23.4,----
2011-08-11,19,0.27,7,2.3,2.6,19.6,23.5,----
2011-08-11,20,0.23,3,2.7,12.7,24.6,38.7,----
2011-08-11,21,0.20,8,1.6,4.4,10.0,15.0,----
2011-08-11,22,0.19,8,1.3,1.3,6.9,8.9,----
2011-08-11,23,0.17,8,1.2,0.7,7.5,8.6,----
2011-08-12,00,0.21,5,1.3,1.8,10.7,13.2,----
2011-08-12,01,0.20,6,1.8,2.2,9.7,12.6,----
2011-08-12,02,0.14,8,1.1,0.7,4.6,5.5,----
2011-08-12,03,0.12,13,0.9,0.5,1.0,1.8,----
2011-08-12,04,0.06,21,0.7,0.4,0.4,0.7,----
2011-08-12,05,0.09,18,0.8,1.0,6.3,7.8,----
2011-08-12,06,0.10,23,0.6,0.7,1.6,2.3,----
2011-08-12,07,0.15,21,0.9,2.5,3.6,6.8,----
2011-08-12,08,0.12,22,1.5,3.6,5.6,10.3,----
2011-08-12,09,0.13,20,1.3,15.0,12.7,29.1,----
2011-08-12,10,0.14,18,2.0,23.6,18.9,43.9,----
2011-08-12,11,0.12,19,1.4,8.9,8.2,19.7,----
2011-08-12,12,0.15,20,2.7,15.4,11.6,28.4,----
2011-08-12,13,0.10,21,0.9,3.2,3.1,7.4,----
2011-08-12,14,---,21,---,---,---,---,----
2011-08-12,15,0.06,21,0.6,1.4,2.1,3.9,----
2011-08-12,16,0.05,20,0.5,1.0,1.9,3.4,----
2011-08-12,17,0.06,19,0.6,1.6,3.7,6.1,----
2011-08-12,18,0.07,16,1.0,9.0,8.6,16.9,----
2011-08-12,19,0.04,14,0.8,8.3,8.8,18.0,----
2011-08-12,20,0.07,10,1.0,4.0,10.0,14.7,----
2011-08-12,21,0.08,5,1.2,1.6,14.9,17.2,----
2011-08-12,22,0.09,<LD,2.3,2.6,30.1,33.7,----
2011-08-12,23,0.17,1,2.1,3.1,24.0,27.9,----
2011-08-13,00,0.12,2,1.5,0.7,20.1,21.4,----
2011-08-13,01,0.04,3,2.7,5.4,15.7,21.5,----
2011-08-13,02,0.05,6,1.8,3.0,7.6,10.7,----
2011-08-13,03,0.04,7,1.6,0.5,7.0,7.4,----
2011-08-13,04,0.05,7,1.6,0.9,9.1,10.3,----
2011-08-13,05,0.04,6,1.5,0.9,10.8,12.2,----
2011-08-13,06,<LD,4,1.4,6.9,14.2,22.2,----
2011-08-13,07,0.17,2,3.6,18.6,30.0,49.9,----
2011-08-13,08,0.11,1,3.8,33.2,28.9,63.6,----
2011-08-13,09,0.08,6,2.5,14.0,16.1,31.4,----
2011-08-13,10,<LD,11,1.3,6.4,4.8,12.2,----
2011-08-13,11,<LD,14,1.0,2.4,2.0,5.0,----
2011-08-13,12,<LD,17,0.8,1.3,1.0,2.7,----
2011-08-13,13,<LD,19,0.7,1.7,1.2,3.1,----
2011-08-13,14,<LD,19,0.5,1.0,0.4,1.6,----
2011-08-13,15,<LD,22,0.5,0.5,0.4,0.7,----
2011-08-13,16,<LD,21,0.4,0.9,0.6,1.3,----
2011-08-13,17,<LD,20,0.5,0.5,0.3,0.6,----
2011-08-13,18,<LD,19,0.5,0.7,1.0,2.1,----
2011-08-13,19,0.09,16,1.0,0.7,2.1,3.2,----
2011-08-13,20,0.07,8,1.5,0.6,10.4,11.8,----
2011-08-13,21,0.90,<LD,7.8,88.4,31.7,121.5,----
2011-08-13,22,1.24,<LD,10.9,72.5,31.5,105.5,----
2011-08-13,23,1.13,<LD,10.2,56.2,29.1,86.8,----
2011-08-14,00,0.85,<LD,7.6,42.5,26.0,69.9,----
2011-08-14,01,0.25,<LD,2.2,8.6,17.4,27.2,----
2011-08-14,02,0.08,1,1.3,0.8,8.7,10.1,----
2011-08-14,03,0.04,3,0.9,0.6,4.3,5.4,----
2011-08-14,04,0.04,2,0.8,0.4,2.4,3.0,----
2011-08-14,05,0.07,1,0.8,0.4,4.8,5.2,----
2011-08-14,06,0.17,<LD,1.2,13.0,11.3,25.4,----
2011-08-14,07,0.58,<LD,2.5,31.4,15.3,48.1,----
2011-08-14,08,0.31,<LD,2.2,23.0,15.6,40.0,----
2011-08-14,09,0.13,6,1.5,8.8,10.9,21.1,----
2011-08-14,10,0.14,7,2.4,57.6,12.8,71.8,----
2011-08-14,11,0.07,13,1.3,3.1,6.1,10.2,----
2011-08-14,12,<LD,22,0.9,2.4,1.2,3.9,----
2011-08-14,13,<LD,22,0.8,0.7,0.9,1.8,----
2011-08-14,14,<LD,18,0.8,0.6,1.5,2.6,----
2011-08-14,15,0.04,18,0.8,1.8,3.7,6.9,----
2011-08-14,16,0.05,17,0.9,1.1,4.2,5.7,----
2011-08-14,17,0.10,11,1.2,1.3,8.7,10.3,----
2011-08-14,18,0.14,8,1.3,1.5,11.9,14.3,----
2011-08-14,19,0.19,5,1.8,1.0,14.5,16.4,----
2011-08-14,20,0.17,5,1.7,1.1,13.6,15.4,----
2011-08-14,21,0.22,4,2.2,1.7,14.5,17.5,----
2011-08-14,22,0.36,<LD,3.1,14.1,20.8,36.2,----
2011-08-14,23,0.07,7,1.5,3.9,13.6,18.1,----
2011-08-15,00,0.06,13,0.9,0.6,5.5,6.5,----
2011-08-15,01,0.04,15,0.7,0.6,2.8,3.6,----
2011-08-15,02,<LD,19,0.7,1.4,1.6,3.6,----
2011-08-15,03,<LD,20,0.5,0.4,0.5,1.0,----
2011-08-15,04,<LD,19,0.5,0.8,0.6,1.8,----
2011-08-15,05,<LD,18,0.5,1.1,1.7,3.8,----
2011-08-15,06,0.04,15,0.6,0.7,3.6,4.7,----
2011-08-15,07,0.27,5,3.1,42.8,22.0,66.2,----
2011-08-15,08,0.51,<LD,8.2,126.0,39.4,167.0,----
2011-08-15,09,0.26,2,4.1,44.1,26.0,71.6,----
2011-08-15,10,0.10,6,2.1,16.7,17.6,35.8,----
2011-08-15,11,0.09,14,3.0,11.5,11.5,24.3,----
2011-08-15,12,0.08,18,2.4,5.6,5.2,12.0,----
2011-08-15,13,0.06,17,2.0,7.3,7.0,15.6,----
2011-08-15,14,0.06,17,1.5,4.3,5.4,10.6,----
2011-08-15,15,0.05,16,1.4,5.6,5.6,12.5,----
2011-08-15,16,0.09,11,1.6,4.1,9.4,14.8,----
2011-08-15,17,0.13,5,1.8,11.2,19.2,31.8,----
2011-08-15,18,0.13,6,1.7,3.0,18.3,22.3,----
2011-08-15,19,0.13,3,2.0,3.2,21.5,26.1,----
2011-08-15,20,0.14,3,1.4,3.3,18.3,22.8,----
2011-08-15,21,0.37,1,1.8,16.6,21.1,39.2,----
2011-08-15,22,0.39,<LD,2.0,27.2,17.8,46.5,----
2011-08-15,23,0.38,1,3.4,43.7,17.5,62.8,----
2011-08-16,00,0.15,<LD,1.8,11.3,17.5,30.2,----
2011-08-16,01,0.17,<LD,1.5,15.7,14.7,31.5,----
2011-08-16,02,0.15,<LD,1.3,13.4,17.2,32.0,----
2011-08-16,03,0.10,1,1.5,6.5,12.5,20.2,----
2011-08-16,04,0.13,2,1.5,5.9,16.1,23.2,----
2011-08-16,05,0.10,<LD,1.4,7.3,12.4,23.6,----
2011-08-16,06,0.14,<LD,1.7,14.4,14.9,30.9,----
2011-08-16,07,0.37,1,3.2,85.0,23.9,110.4,----
2011-08-16,08,0.26,<LD,2.6,50.4,16.0,68.2,----
2011-08-16,09,0.18,1,2.9,49.5,22.2,73.2,----
2011-08-16,10,0.07,5,1.2,11.0,7.8,20.3,----
2011-08-16,11,0.08,10,1.2,5.8,5.3,12.2,----
2011-08-16,12,<LD,12,0.9,3.7,6.1,11.1,----
2011-08-16,13,0.09,13,0.9,3.3,7.2,11.8,----
2011-08-16,14,0.08,14,1.0,2.8,6.0,10.1,----
2011-08-16,15,0.07,17,1.0,1.1,3.7,5.7,----
2011-08-16,16,0.06,19,0.9,1.1,4.5,6.4,----
2011-08-16,17,<LD,19,0.9,0.5,3.5,4.6,----
2011-08-16,18,<LD,17,1.1,0.4,4.2,4.7,----
2011-08-16,19,0.04,9,1.6,4.6,16.1,21.3,----
2011-08-16,20,0.16,1,2.7,26.3,29.1,56.8,----
2011-08-16,21,0.52,1,4.4,67.5,33.8,102.9,----
2011-08-16,22,0.74,1,6.3,83.3,31.5,116.3,----
2011-08-16,23,0.05,7,3.3,15.2,16.4,32.5,----
2011-08-17,00,0.08,2,1.6,3.8,16.6,21.4,----
2011-08-17,01,0.07,6,1.1,4.5,8.5,13.4,----
2011-08-17,02,<LD,8,0.6,0.5,2.4,3.1,----
2011-08-17,03,<LD,6,0.6,1.3,4.9,7.0,----
2011-08-17,04,<LD,2,0.8,2.9,8.6,12.4,----
2011-08-17,05,0.07,2,1.3,2.5,6.8,10.3,----
2011-08-17,06,0.08,2,1.1,10.7,11.1,23.1,----
2011-08-17,07,0.22,3,2.9,61.4,22.3,85.2,----
2011-08-17,08,0.22,2,4.2,27.9,19.8,49.2,----
2011-08-17,09,0.10,4,1.4,19.0,10.9,31.4,----
2011-08-17,10,0.11,3,2.3,24.9,14.4,40.7,----
2011-08-17,11,0.08,5,1.5,19.8,13.0,34.4,----
2011-08-17,12,0.14,8,2.1,20.9,16.6,38.8,----
2011-08-17,13,0.04,18,1.3,5.6,8.5,15.5,----
2011-08-17,14,0.04,20,1.4,5.1,9.1,15.4,----
2011-08-17,15,0.06,18,1.7,9.2,12.9,23.2,----
2011-08-17,16,0.06,21,1.3,4.6,6.4,12.0,----
2011-08-17,17,0.14,17,1.2,11.1,9.4,21.9,----
2011-08-17,18,0.20,7,2.3,12.5,23.1,36.9,----
2011-08-17,19,0.60,1,4.3,30.9,33.8,66.2,----
2011-08-17,20,0.18,6,2.0,5.7,20.3,27.4,----
2011-08-17,21,0.07,9,1.1,1.6,9.8,12.5,----
2011-08-17,22,<LD,16,0.9,0.5,5.1,5.9,----
2011-08-17,23,<LD,16,0.9,0.7,4.3,5.3,----
2011-08-18,00,<LD,15,0.6,1.1,3.9,5.0,----
2011-08-18,01,<LD,7,0.7,0.6,9.3,10.3,----
2011-08-18,02,<LD,8,0.7,1.0,6.8,7.9,----
2011-08-18,03,<LD,8,0.8,0.5,3.1,3.7,----
2011-08-18,04,<LD,15,0.5,0.7,1.5,2.5,----
2011-08-18,05,<LD,15,0.5,0.5,5.6,6.5,----
2011-08-18,06,<LD,14,0.6,0.6,9.2,10.1,----
2011-08-18,07,0.16,14,1.1,7.9,7.8,16.7,----
2011-08-18,08,0.04,13,0.8,1.8,8.5,11.3,----
2011-08-18,09,0.04,10,1.1,5.4,16.8,23.6,----
2011-08-18,10,0.07,15,1.1,6.0,7.8,14.9,----
2011-08-18,11,0.07,16,1.1,8.1,6.8,16.0,----
2011-08-18,12,<LD,17,0.7,1.2,2.6,4.3,----
2011-08-18,13,0.04,19,0.8,3.3,3.2,7.4,----
2011-08-18,14,<LD,19,1.4,3.1,7.0,10.9,----
2011-08-18,15,<LD,19,2.1,4.9,8.0,13.8,----
2011-08-18,16,<LD,21,1.6,4.6,7.3,12.6,----
2011-08-18,17,<LD,20,1.6,1.5,7.7,9.7,----
2011-08-18,18,<LD,22,0.9,0.4,4.6,5.3,----
2011-08-18,19,<LD,16,11.5,9.6,11.4,21.6,----
2011-08-18,20,<LD,14,3.3,11.4,12.5,25.0,----
2011-08-18,21,<LD,14,1.0,2.7,9.0,12.9,----
2011-08-18,22,<LD,10,0.7,4.1,10.4,15.5,----
2011-08-18,23,<LD,9,0.7,3.5,10.0,14.8,----
2011-08-19,00,<LD,10,0.7,3.8,9.9,15.0,----
2011-08-19,01,<LD,13,0.6,1.1,4.6,6.4,----
2011-08-19,02,<LD,11,0.7,6.2,11.8,19.5,----
2011-08-19,03,<LD,12,0.6,1.1,7.2,8.9,----
2011-08-19,04,<LD,13,0.4,0.5,1.1,1.6,----
2011-08-19,05,<LD,12,0.5,1.8,6.2,8.7,----
2011-08-19,06,<LD,13,0.4,0.6,3.2,4.0,----
2011-08-19,07,<LD,11,0.8,4.1,8.8,14.0,----
2011-08-19,08,<LD,13,0.8,2.8,3.7,7.6,----
2011-08-19,09,<LD,13,0.7,4.3,8.1,13.7,----
2011-08-19,10,<LD,15,0.8,6.7,8.3,16.2,----
2011-08-19,11,<LD,16,1.0,8.4,10.3,20.1,----
2011-08-19,12,<LD,18,0.9,5.4,8.9,15.3,----
2011-08-19,13,<LD,19,0.8,3.5,7.0,11.5,----
2011-08-19,14,<LD,19,0.7,1.9,6.2,9.0,----
2011-08-19,15,<LD,19,0.8,3.4,6.8,11.3,----
2011-08-19,16,0.04,17,1.1,12.7,13.0,27.0,----
2011-08-19,17,<LD,15,1.1,6.1,13.8,21.1,----
2011-08-19,18,<LD,14,0.8,4.5,14.1,19.8,----
2011-08-19,19,<LD,18,0.7,1.0,6.3,7.8,----
2011-08-19,20,<LD,20,0.5,0.9,4.7,6.3,----
2011-08-19,21,<LD,19,0.4,0.7,2.2,3.2,----
2011-08-19,22,<LD,18,0.4,1.0,1.8,2.9,----
2011-08-19,23,<LD,17,0.3,0.6,1.3,2.3,----
2011-08-20,00,<LD,18,0.3,0.4,0.9,1.5,----
2011-08-20,01,<LD,17,0.3,0.7,1.1,1.8,----
2011-08-20,02,<LD,18,0.3,0.4,0.6,1.0,----
2011-08-20,03,<LD,18,0.3,0.4,0.7,1.1,----
2011-08-20,04,<LD,20,0.3,0.4,0.7,1.3,----
2011-08-20,05,<LD,19,0.3,0.7,1.3,2.8,----
2011-08-20,06,<LD,19,0.3,0.6,0.9,2.0,----
2011-08-20,07,<LD,17,0.4,0.6,2.0,3.2,----
2011-08-20,08,<LD,17,0.4,0.9,1.9,3.0,----
2011-08-20,09,<LD,16,0.6,4.1,5.5,10.2,----
2011-08-20,10,<LD,17,0.8,5.4,8.7,15.4,----
2011-08-20,11,0.04,18,0.7,4.9,7.3,13.4,----
2011-08-20,12,<LD,20,0.6,4.5,7.2,12.4,----
2011-08-20,13,<LD,20,0.7,4.2,8.4,13.7,----
2011-08-20,14,<LD,22,0.6,7.1,10.3,18.4,----
2011-08-20,15,0.04,24,0.5,0.5,1.9,3.0,6.5
2011-08-20,16,0.04,23,0.6,0.7,3.1,4.3,6.3
2011-08-20,17,<LD,23,0.6,0.5,1.6,2.1,6.2
2011-08-20,18,<LD,23,0.5,0.5,2.9,3.7,6.2
2011-08-20,19,<LD,22,0.6,1.0,6.1,7.1,6.2
2011-08-20,20,<LD,25,0.5,0.7,6.1,7.3,6.2
2011-08-20,21,0.04,14,0.7,4.5,15.6,20.7,6.2
2011-08-20,22,<LD,6,0.7,18.3,28.2,47.8,5.6
2011-08-20,23,<LD,17,0.3,1.4,6.1,7.6,5.4
2011-08-21,00,0.11,8,1.5,1.7,12.3,14.6,5.4
2011-08-21,01,0.08,5,1.4,0.5,12.0,12.8,5.4
2011-08-21,02,0.07,6,1.2,0.4,12.7,13.1,5.4
2011-08-21,03,<LD,9,1.8,0.4,6.8,7.2,5.4
2011-08-21,04,0.04,5,1.3,0.6,15.5,16.6,5.3
2011-08-21,05,<LD,7,1.5,0.6,9.2,9.9,5.3
2011-08-21,06,0.05,3,1.1,1.5,16.4,18.7,5.3
2011-08-21,07,0.08,3,1.3,4.9,18.6,24.7,5.2
2011-08-21,08,0.05,7,1.3,1.7,13.7,16.1,4.8
2011-08-21,09,<LD,13,0.7,0.7,5.7,7.1,4.8
2011-08-21,10,0.04,15,0.7,16.5,4.2,21.0,4.7
2011-08-21,11,<LD,22,0.5,0.4,0.4,0.5,4.6
2011-08-21,12,0.04,26,0.4,0.6,0.4,1.1,4.6
2011-08-21,13,0.04,27,0.4,0.4,0.5,0.8,4.5
2011-08-21,14,0.04,27,0.4,0.5,0.7,1.4,4.0
2011-08-21,15,0.04,27,0.6,0.5,0.6,1.2,4.0
2011-08-21,16,0.04,27,0.8,0.5,1.1,1.8,4.0
2011-08-21,17,0.04,26,0.8,0.8,1.5,2.4,4.0
2011-08-21,18,0.12,17,1.2,1.4,12.3,14.5,4.2
2011-08-21,19,0.44,3,3.3,18.0,35.6,55.1,4.5
2011-08-21,20,0.27,3,3.3,13.6,30.2,43.9,4.5
2011-08-21,21,0.22,10,1.8,1.0,19.2,20.7,4.4
2011-08-21,22,0.27,5,2.4,6.8,26.0,34.0,4.7
2011-08-21,23,0.12,8,2.3,7.2,26.9,35.2,4.5
2011-08-22,00,0.23,3,1.7,9.5,28.1,38.9,4.5
2011-08-22,01,0.13,8,1.0,1.0,15.1,16.3,4.4
2011-08-22,02,0.07,11,0.9,0.7,10.4,11.2,4.5
2011-08-22,03,<LD,16,0.5,0.4,2.3,2.7,4.4
2011-08-22,04,<LD,17,0.4,0.4,0.9,1.0,4.4
2011-08-22,05,<LD,18,0.4,0.6,0.7,1.3,4.4
2011-08-22,06,<LD,19,0.4,0.6,1.9,2.9,4.4
2011-08-22,07,<LD,20,0.5,2.0,3.3,5.7,4.3
2011-08-22,08,<LD,20,0.6,1.4,4.1,6.4,4.8
2011-08-22,09,<LD,21,0.6,1.1,1.6,3.2,5.6
2011-08-22,10,<LD,23,0.5,0.6,0.8,1.8,7.2
2011-08-22,11,<LD,24,0.6,1.0,1.1,2.4,7.9
2011-08-22,12,0.04,24,0.5,0.7,0.6,1.3,8.2
2011-08-22,13,0.04,24,0.5,0.4,0.5,0.9,8.8
2011-08-22,14,0.04,25,0.5,0.5,0.4,1.0,9.2
2011-08-22,15,0.04,25,0.5,0.5,0.4,0.9,9.2
2011-08-22,16,0.05,24,0.6,0.8,0.8,1.7,9.6
2011-08-22,17,0.05,24,0.6,0.8,1.7,2.8,9.9
2011-08-22,18,0.07,21,1.7,1.0,5.4,6.8,9.7
2011-08-22,19,0.10,19,1.1,0.9,6.7,7.8,9.4
2011-08-22,20,0.08,19,0.8,1.3,5.9,7.8,9.3
2011-08-22,21,0.07,19,0.7,0.6,3.7,4.6,9.6
